<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
MOEX.QGDO:TQBR;60;16/12/20;23:00:00;3284.0000000;3290.5000000;3270.0000000;3289.5000000;9037
MOEX.QGDO:TQBR;60;17/12/20;00:00:00;3287.5000000;3369.0000000;3286.5000000;3357.0000000;49106
MOEX.QGDO:TQBR;60;17/12/20;11:00:00;3342.0000000;3398.5000000;3330.0000000;3347.5000000;33393
MOEX.QGDO:TQBR;60;17/12/20;12:00:00;3348.5000000;3374.5000000;3320.0000000;3330.5000000;13996
MOEX.QGDO:TQBR;60;17/12/20;13:00:00;3331.0000000;3348.5000000;3322.0000000;3327.0000000;7743
MOEX.QGDO:TQBR;60;17/12/20;14:00:00;3327.0000000;3350.0000000;3327.0000000;3337.0000000;5347
MOEX.QGDO:TQBR;60;17/12/20;15:00:00;3337.0000000;3343.0000000;3330.5000000;3338.0000000;3917
MOEX.QGDO:TQBR;60;17/12/20;16:00:00;3336.0000000;3350.0000000;3333.0000000;3341.0000000;4399
MOEX.QGDO:TQBR;60;17/12/20;17:00:00;3341.5000000;3348.5000000;3333.0000000;3345.0000000;7825
MOEX.QGDO:TQBR;60;17/12/20;18:00:00;3345.5000000;3369.5000000;3275.0000000;3287.0000000;34829
MOEX.QGDO:TQBR;60;17/12/20;19:00:00;3284.5000000;3288.0000000;3181.5000000;3181.5000000;84197
MOEX.QGDO:TQBR;60;17/12/20;20:00:00;3221.0000000;3285.0000000;3210.0000000;3232.5000000;20113
MOEX.QGDO:TQBR;60;17/12/20;21:00:00;3233.5000000;3242.0000000;3222.0000000;3225.0000000;10638
MOEX.QGDO:TQBR;60;17/12/20;22:00:00;3222.5000000;3229.5000000;3209.0000000;3223.5000000;8402
MOEX.QGDO:TQBR;60;17/12/20;23:00:00;3223.5000000;3242.0000000;3215.0000000;3229.5000000;5268
MOEX.QGDO:TQBR;60;18/12/20;00:00:00;3232.5000000;3236.0000000;3210.0000000;3211.5000000;7729
MOEX.QGDO:TQBR;60;18/12/20;11:00:00;3209.5000000;3247.0000000;3209.5000000;3212.5000000;11911
MOEX.QGDO:TQBR;60;18/12/20;12:00:00;3212.5000000;3230.0000000;3186.0000000;3210.0000000;23695
MOEX.QGDO:TQBR;60;18/12/20;13:00:00;3210.0000000;3221.5000000;3209.0000000;3209.5000000;5798
MOEX.QGDO:TQBR;60;18/12/20;14:00:00;3209.5000000;3212.5000000;3190.5000000;3203.5000000;21055
MOEX.QGDO:TQBR;60;18/12/20;15:00:00;3202.0000000;3216.0000000;3200.0000000;3205.5000000;8528
MOEX.QGDO:TQBR;60;18/12/20;16:00:00;3206.0000000;3236.5000000;3206.0000000;3210.0000000;10210
MOEX.QGDO:TQBR;60;18/12/20;17:00:00;3210.0000000;3226.5000000;3193.0000000;3204.5000000;11388
MOEX.QGDO:TQBR;60;18/12/20;18:00:00;3205.0000000;3248.0000000;3180.0000000;3203.0000000;40727
MOEX.QGDO:TQBR;60;18/12/20;19:00:00;3203.5000000;3206.0000000;3131.5000000;3149.0000000;35756
MOEX.QGDO:TQBR;60;18/12/20;20:00:00;3126.0000000;3199.0000000;3119.5000000;3184.0000000;25985
MOEX.QGDO:TQBR;60;18/12/20;21:00:00;3185.0000000;3233.5000000;3150.0000000;3226.5000000;20834
MOEX.QGDO:TQBR;60;18/12/20;22:00:00;3226.5000000;3287.0000000;3210.5000000;3266.0000000;24882
MOEX.QGDO:TQBR;60;18/12/20;23:00:00;3269.5000000;3284.5000000;3260.0000000;3278.0000000;16350
MOEX.QGDO:TQBR;60;19/12/20;00:00:00;3276.0000000;3296.0000000;3260.0000000;3264.5000000;18103
MOEX.QGDO:TQBR;60;21/12/20;11:00:00;3288.0000000;3300.0000000;3190.5000000;3231.5000000;18383
MOEX.QGDO:TQBR;60;21/12/20;12:00:00;3231.0000000;3257.0000000;3226.0000000;3240.0000000;7596
MOEX.QGDO:TQBR;60;21/12/20;13:00:00;3240.0000000;3292.0000000;3237.0000000;3279.5000000;21434
MOEX.QGDO:TQBR;60;21/12/20;14:00:00;3279.0000000;3286.5000000;3179.0000000;3180.5000000;57867
MOEX.QGDO:TQBR;60;21/12/20;15:00:00;3180.5000000;3244.0000000;3178.0000000;3230.0000000;16468
MOEX.QGDO:TQBR;60;21/12/20;16:00:00;3230.0000000;3259.5000000;3224.5000000;3240.0000000;11283
MOEX.QGDO:TQBR;60;21/12/20;17:00:00;3243.0000000;3268.0000000;3231.0000000;3264.0000000;16108
MOEX.QGDO:TQBR;60;21/12/20;18:00:00;3263.0000000;3343.0000000;3233.0000000;3328.5000000;92845
MOEX.QGDO:TQBR;60;21/12/20;19:00:00;3328.5000000;3333.0000000;3253.5000000;3263.0000000;31277
MOEX.QGDO:TQBR;60;21/12/20;20:00:00;3263.0000000;3346.5000000;3251.5000000;3322.5000000;27636
MOEX.QGDO:TQBR;60;21/12/20;21:00:00;3321.5000000;3333.5000000;3277.0000000;3294.0000000;13321
MOEX.QGDO:TQBR;60;21/12/20;22:00:00;3294.0000000;3295.0000000;3263.0000000;3267.5000000;11722
MOEX.QGDO:TQBR;60;21/12/20;23:00:00;3267.5000000;3289.0000000;3260.0000000;3266.5000000;6791
MOEX.QGDO:TQBR;60;22/12/20;00:00:00;3266.5000000;3270.0000000;3264.0000000;3264.0000000;2951
MOEX.QGDO:TQBR;60;22/12/20;11:00:00;3292.5000000;3297.5000000;3259.0000000;3278.5000000;15329
MOEX.QGDO:TQBR;60;22/12/20;12:00:00;3279.5000000;3310.0000000;3278.5000000;3307.5000000;19443
MOEX.QGDO:TQBR;60;22/12/20;13:00:00;3306.0000000;3339.0000000;3302.0000000;3316.5000000;23508
MOEX.QGDO:TQBR;60;22/12/20;14:00:00;3316.5000000;3316.5000000;3284.0000000;3300.0000000;26868
MOEX.QGDO:TQBR;60;22/12/20;15:00:00;3299.0000000;3327.0000000;3299.0000000;3317.0000000;13299
MOEX.QGDO:TQBR;60;22/12/20;16:00:00;3317.5000000;3333.0000000;3315.0000000;3328.0000000;18538
MOEX.QGDO:TQBR;60;22/12/20;17:00:00;3329.0000000;3340.0000000;3315.0000000;3327.0000000;13944
MOEX.QGDO:TQBR;60;22/12/20;18:00:00;3327.0000000;3415.0000000;3324.0000000;3348.5000000;98735
MOEX.QGDO:TQBR;60;22/12/20;19:00:00;3346.5000000;3350.0000000;3283.5000000;3283.5000000;44360
MOEX.QGDO:TQBR;60;22/12/20;20:00:00;3275.0000000;3297.5000000;3209.0000000;3240.0000000;68869
MOEX.QGDO:TQBR;60;22/12/20;21:00:00;3239.5000000;3250.0000000;3223.0000000;3228.0000000;30692
MOEX.QGDO:TQBR;60;22/12/20;22:00:00;3228.0000000;3249.0000000;3217.0000000;3219.5000000;24062
MOEX.QGDO:TQBR;60;22/12/20;23:00:00;3219.5000000;3232.5000000;3219.0000000;3223.0000000;13263
MOEX.QGDO:TQBR;60;23/12/20;00:00:00;3223.0000000;3255.5000000;3221.0000000;3231.0000000;13515
MOEX.QGDO:TQBR;60;23/12/20;11:00:00;3258.0000000;3262.0000000;3222.5000000;3246.5000000;15249
MOEX.QGDO:TQBR;60;23/12/20;12:00:00;3246.5000000;3252.0000000;3241.0000000;3245.0000000;4400
MOEX.QGDO:TQBR;60;23/12/20;13:00:00;3246.0000000;3249.0000000;3241.0000000;3247.5000000;4861
MOEX.QGDO:TQBR;60;23/12/20;14:00:00;3247.0000000;3254.5000000;3244.0000000;3252.5000000;3543
MOEX.QGDO:TQBR;60;23/12/20;15:00:00;3252.0000000;3264.0000000;3246.5000000;3252.5000000;11059
MOEX.QGDO:TQBR;60;23/12/20;16:00:00;3253.0000000;3253.0000000;3216.0000000;3241.0000000;22746
MOEX.QGDO:TQBR;60;23/12/20;17:00:00;3238.0000000;3242.0000000;3217.0000000;3221.0000000;9288
MOEX.QGDO:TQBR;60;23/12/20;18:00:00;3221.0000000;3225.0000000;3150.0000000;3167.0000000;90579
MOEX.QGDO:TQBR;60;23/12/20;19:00:00;3163.0000000;3205.0000000;3160.0000000;3172.5000000;33939
MOEX.QGDO:TQBR;60;23/12/20;20:00:00;3150.0000000;3194.5000000;3131.0000000;3178.0000000;30196
MOEX.QGDO:TQBR;60;23/12/20;21:00:00;3177.0000000;3202.0000000;3170.0000000;3198.0000000;18190
MOEX.QGDO:TQBR;60;23/12/20;22:00:00;3198.0000000;3270.0000000;3197.0000000;3229.0000000;44573
MOEX.QGDO:TQBR;60;23/12/20;23:00:00;3228.5000000;3247.5000000;3220.0000000;3227.0000000;15127
MOEX.QGDO:TQBR;60;24/12/20;00:00:00;3227.0000000;3242.0000000;3208.5000000;3222.0000000;14865
MOEX.QGDO:TQBR;60;24/12/20;11:00:00;3220.0000000;3243.0000000;3201.0000000;3209.0000000;7813
MOEX.QGDO:TQBR;60;24/12/20;12:00:00;3209.0000000;3210.0000000;3201.0000000;3206.0000000;3612
MOEX.QGDO:TQBR;60;24/12/20;13:00:00;3204.5000000;3209.0000000;3177.0000000;3185.0000000;19934
MOEX.QGDO:TQBR;60;24/12/20;14:00:00;3187.0000000;3203.5000000;3178.0000000;3199.5000000;5430
MOEX.QGDO:TQBR;60;24/12/20;15:00:00;3199.5000000;3200.0000000;3195.0000000;3196.0000000;3250
MOEX.QGDO:TQBR;60;24/12/20;16:00:00;3196.0000000;3200.0000000;3195.0000000;3197.5000000;2449
MOEX.QGDO:TQBR;60;24/12/20;17:00:00;3197.0000000;3198.5000000;3185.0000000;3189.5000000;9785
MOEX.QGDO:TQBR;60;24/12/20;18:00:00;3193.0000000;3207.0000000;3162.5000000;3186.5000000;21821
MOEX.QGDO:TQBR;60;24/12/20;19:00:00;3186.5000000;3198.0000000;3168.0000000;3198.0000000;6144
MOEX.QGDO:TQBR;60;24/12/20;20:00:00;3166.0000000;3189.5000000;3152.5000000;3161.0000000;29933
MOEX.QGDO:TQBR;60;24/12/20;21:00:00;3159.0000000;3163.5000000;3108.0000000;3113.0000000;63587
MOEX.QGDO:TQBR;60;24/12/20;22:00:00;3113.5000000;3155.0000000;3113.5000000;3143.5000000;12550
MOEX.QGDO:TQBR;60;24/12/20;23:00:00;3142.0000000;3148.0000000;3137.0000000;3147.0000000;3829
MOEX.QGDO:TQBR;60;25/12/20;00:00:00;3147.0000000;3154.0000000;3141.0000000;3149.0000000;3673
MOEX.QGDO:TQBR;60;25/12/20;11:00:00;3149.0000000;3164.0000000;3130.0000000;3140.0000000;9988
MOEX.QGDO:TQBR;60;25/12/20;12:00:00;3144.5000000;3144.5000000;3135.0000000;3144.0000000;3636
MOEX.QGDO:TQBR;60;25/12/20;13:00:00;3144.0000000;3144.0000000;3132.0000000;3137.0000000;4609
MOEX.QGDO:TQBR;60;25/12/20;14:00:00;3134.5000000;3143.5000000;3132.5000000;3140.0000000;4202
MOEX.QGDO:TQBR;60;25/12/20;15:00:00;3139.5000000;3147.5000000;3139.0000000;3146.5000000;2729
MOEX.QGDO:TQBR;60;25/12/20;16:00:00;3146.5000000;3153.0000000;3144.5000000;3151.0000000;3755
MOEX.QGDO:TQBR;60;25/12/20;17:00:00;3153.0000000;3160.5000000;3151.0000000;3154.5000000;4220
MOEX.QGDO:TQBR;60;25/12/20;18:00:00;3152.5000000;3155.0000000;3151.0000000;3152.0000000;1806
MOEX.QGDO:TQBR;60;25/12/20;19:00:00;3151.0000000;3152.0000000;3150.5000000;3150.5000000;1332
MOEX.QGDO:TQBR;60;25/12/20;20:00:00;3150.5000000;3153.5000000;3140.0000000;3153.0000000;2767
MOEX.QGDO:TQBR;60;25/12/20;21:00:00;3153.0000000;3154.0000000;3149.0000000;3150.5000000;1090
MOEX.QGDO:TQBR;60;25/12/20;22:00:00;3150.5000000;3152.0000000;3148.0000000;3150.5000000;1503
MOEX.QGDO:TQBR;60;25/12/20;23:00:00;3150.5000000;3150.5000000;3148.0000000;3149.5000000;735
MOEX.QGDO:TQBR;60;26/12/20;00:00:00;3149.5000000;3150.5000000;3147.0000000;3150.5000000;2534
MOEX.QGDO:TQBR;60;28/12/20;11:00:00;3167.0000000;3167.0000000;3142.5000000;3151.0000000;11682
MOEX.QGDO:TQBR;60;28/12/20;12:00:00;3151.0000000;3156.0000000;3146.0000000;3152.0000000;5004
MOEX.QGDO:TQBR;60;28/12/20;13:00:00;3153.0000000;3168.0000000;3152.0000000;3167.0000000;8436
MOEX.QGDO:TQBR;60;28/12/20;14:00:00;3167.0000000;3179.5000000;3160.0000000;3165.0000000;6909
MOEX.QGDO:TQBR;60;28/12/20;15:00:00;3164.0000000;3167.5000000;3162.0000000;3164.5000000;1902
MOEX.QGDO:TQBR;60;28/12/20;16:00:00;3166.0000000;3168.0000000;3150.0000000;3159.0000000;5442
MOEX.QGDO:TQBR;60;28/12/20;17:00:00;3158.5000000;3167.5000000;3154.5000000;3165.0000000;3438
MOEX.QGDO:TQBR;60;28/12/20;18:00:00;3165.0000000;3259.5000000;3146.0000000;3227.5000000;86459
MOEX.QGDO:TQBR;60;28/12/20;19:00:00;3225.0000000;3239.5000000;3185.0000000;3209.5000000;27624
MOEX.QGDO:TQBR;60;28/12/20;20:00:00;3245.5000000;3280.0000000;3235.5000000;3243.5000000;35066
MOEX.QGDO:TQBR;60;28/12/20;21:00:00;3243.5000000;3270.0000000;3238.0000000;3257.0000000;24949
MOEX.QGDO:TQBR;60;28/12/20;22:00:00;3258.0000000;3260.0000000;3245.0000000;3259.0000000;7279
MOEX.QGDO:TQBR;60;28/12/20;23:00:00;3259.0000000;3289.5000000;3258.5000000;3274.5000000;32208
MOEX.QGDO:TQBR;60;29/12/20;00:00:00;3276.5000000;3290.5000000;3268.0000000;3290.0000000;19600
MOEX.QGDO:TQBR;60;29/12/20;11:00:00;3293.0000000;3299.0000000;3231.0000000;3251.5000000;15633
MOEX.QGDO:TQBR;60;29/12/20;12:00:00;3251.5000000;3280.0000000;3250.0000000;3258.0000000;8096
MOEX.QGDO:TQBR;60;29/12/20;13:00:00;3260.0000000;3276.5000000;3253.5000000;3259.0000000;5918
MOEX.QGDO:TQBR;60;29/12/20;14:00:00;3260.0000000;3273.5000000;3258.0000000;3271.5000000;3081
MOEX.QGDO:TQBR;60;29/12/20;15:00:00;3271.5000000;3276.5000000;3264.0000000;3273.0000000;3911
MOEX.QGDO:TQBR;60;29/12/20;16:00:00;3273.0000000;3298.0000000;3260.5000000;3285.5000000;14426
MOEX.QGDO:TQBR;60;29/12/20;17:00:00;3285.5000000;3308.5000000;3268.5000000;3290.5000000;11865
MOEX.QGDO:TQBR;60;29/12/20;18:00:00;3290.0000000;3327.5000000;3229.5000000;3235.0000000;45900
MOEX.QGDO:TQBR;60;29/12/20;19:00:00;3239.5000000;3242.0000000;3170.0000000;3242.0000000;50486
MOEX.QGDO:TQBR;60;29/12/20;20:00:00;3240.0000000;3260.0000000;3208.5000000;3237.5000000;14370
MOEX.QGDO:TQBR;60;29/12/20;21:00:00;3233.5000000;3239.5000000;3191.0000000;3200.0000000;17056
MOEX.QGDO:TQBR;60;29/12/20;22:00:00;3203.0000000;3236.5000000;3197.5000000;3219.5000000;12414
MOEX.QGDO:TQBR;60;29/12/20;23:00:00;3218.0000000;3230.0000000;3215.5000000;3219.0000000;2010
MOEX.QGDO:TQBR;60;30/12/20;00:00:00;3220.0000000;3233.0000000;3217.0000000;3232.0000000;3452
MOEX.QGDO:TQBR;60;30/12/20;11:00:00;3225.0000000;3239.0000000;3202.0000000;3228.0000000;5685
MOEX.QGDO:TQBR;60;30/12/20;12:00:00;3228.0000000;3237.0000000;3226.5000000;3230.5000000;3637
MOEX.QGDO:TQBR;60;30/12/20;13:00:00;3228.0000000;3237.5000000;3227.0000000;3233.0000000;2409
MOEX.QGDO:TQBR;60;30/12/20;14:00:00;3235.5000000;3236.0000000;3230.0000000;3233.5000000;1085
MOEX.QGDO:TQBR;60;30/12/20;15:00:00;3233.5000000;3235.0000000;3225.5000000;3227.5000000;2309
MOEX.QGDO:TQBR;60;30/12/20;16:00:00;3230.5000000;3255.0000000;3223.5000000;3250.0000000;9749
MOEX.QGDO:TQBR;60;30/12/20;17:00:00;3247.0000000;3259.5000000;3241.0000000;3258.0000000;8676
MOEX.QGDO:TQBR;60;30/12/20;18:00:00;3259.5000000;3345.0000000;3256.5000000;3325.5000000;109029
MOEX.QGDO:TQBR;60;30/12/20;19:00:00;3325.0000000;3335.0000000;3296.5000000;3316.0000000;25457
MOEX.QGDO:TQBR;60;30/12/20;20:00:00;3316.0000000;3348.0000000;3316.0000000;3331.0000000;25767
MOEX.QGDO:TQBR;60;30/12/20;21:00:00;3333.5000000;3340.0000000;3310.0000000;3314.5000000;7427
MOEX.QGDO:TQBR;60;30/12/20;22:00:00;3314.0000000;3327.0000000;3302.5000000;3324.5000000;4868
MOEX.QGDO:TQBR;60;30/12/20;23:00:00;3324.5000000;3337.0000000;3310.0000000;3313.0000000;6078
MOEX.QGDO:TQBR;60;31/12/20;00:00:00;3313.0000000;3319.5000000;3287.0000000;3289.5000000;8409
MOEX.QGDO:TQBR;60;04/01/21;11:00:00;3260.0000000;3278.0000000;2996.0000000;3258.5000000;73429
MOEX.QGDO:TQBR;60;04/01/21;12:00:00;3259.0000000;3262.5000000;3245.0000000;3252.5000000;9706
MOEX.QGDO:TQBR;60;04/01/21;13:00:00;3251.0000000;3258.5000000;3235.0000000;3239.0000000;23168
MOEX.QGDO:TQBR;60;04/01/21;14:00:00;3239.0000000;3249.5000000;3238.0000000;3246.5000000;6675
MOEX.QGDO:TQBR;60;04/01/21;15:00:00;3246.5000000;3250.0000000;3240.0000000;3243.0000000;5618
MOEX.QGDO:TQBR;60;04/01/21;16:00:00;3242.5000000;3243.5000000;3225.0000000;3235.0000000;17698
MOEX.QGDO:TQBR;60;04/01/21;17:00:00;3233.5000000;3241.0000000;3210.0000000;3228.0000000;28299
MOEX.QGDO:TQBR;60;04/01/21;18:00:00;3231.0000000;3232.5000000;3170.0000000;3193.0000000;107524
MOEX.QGDO:TQBR;60;04/01/21;19:00:00;3193.0000000;3239.5000000;3189.5000000;3239.5000000;33235
MOEX.QGDO:TQBR;60;04/01/21;20:00:00;3238.5000000;3239.5000000;3215.0000000;3235.0000000;10334
MOEX.QGDO:TQBR;60;04/01/21;21:00:00;3235.0000000;3235.0000000;3187.0000000;3209.0000000;23470
MOEX.QGDO:TQBR;60;04/01/21;22:00:00;3209.0000000;3225.0000000;3208.0000000;3219.5000000;7148
MOEX.QGDO:TQBR;60;04/01/21;23:00:00;3219.5000000;3225.0000000;3216.5000000;3225.0000000;7211
MOEX.QGDO:TQBR;60;05/01/21;00:00:00;3225.0000000;3232.0000000;3223.0000000;3229.5000000;9745
MOEX.QGDO:TQBR;60;05/01/21;11:00:00;3238.0000000;3238.0000000;3209.5000000;3218.0000000;7215
MOEX.QGDO:TQBR;60;05/01/21;12:00:00;3219.5000000;3241.5000000;3218.0000000;3240.5000000;12247
MOEX.QGDO:TQBR;60;05/01/21;13:00:00;3240.0000000;3245.0000000;3228.0000000;3239.0000000;6911
MOEX.QGDO:TQBR;60;05/01/21;14:00:00;3239.0000000;3248.0000000;3235.5000000;3244.0000000;6335
MOEX.QGDO:TQBR;60;05/01/21;15:00:00;3243.5000000;3250.0000000;3237.0000000;3248.0000000;5622
MOEX.QGDO:TQBR;60;05/01/21;16:00:00;3248.0000000;3258.0000000;3245.0000000;3251.5000000;9591
MOEX.QGDO:TQBR;60;05/01/21;17:00:00;3253.0000000;3253.0000000;3240.5000000;3245.5000000;4773
MOEX.QGDO:TQBR;60;05/01/21;18:00:00;3246.5000000;3305.5000000;3230.5000000;3305.5000000;91663
MOEX.QGDO:TQBR;60;05/01/21;19:00:00;3305.5000000;3330.0000000;3288.0000000;3321.5000000;53922
MOEX.QGDO:TQBR;60;05/01/21;20:00:00;3380.5000000;3380.5000000;3322.5000000;3333.0000000;34884
MOEX.QGDO:TQBR;60;05/01/21;21:00:00;3333.0000000;3364.0000000;3326.5000000;3356.0000000;19982
MOEX.QGDO:TQBR;60;05/01/21;22:00:00;3355.0000000;3365.0000000;3340.5000000;3345.0000000;15288
MOEX.QGDO:TQBR;60;05/01/21;23:00:00;3342.5000000;3348.0000000;3323.0000000;3336.5000000;6494
MOEX.QGDO:TQBR;60;06/01/21;00:00:00;3339.0000000;3355.5000000;3336.5000000;3348.5000000;6451
MOEX.QGDO:TQBR;60;06/01/21;11:00:00;3325.5000000;3369.5000000;3304.5000000;3339.0000000;11553
MOEX.QGDO:TQBR;60;06/01/21;12:00:00;3340.0000000;3340.0000000;3305.5000000;3314.5000000;6319
MOEX.QGDO:TQBR;60;06/01/21;13:00:00;3314.5000000;3323.5000000;3306.0000000;3319.5000000;5217
MOEX.QGDO:TQBR;60;06/01/21;14:00:00;3323.0000000;3335.0000000;3317.5000000;3332.5000000;2790
MOEX.QGDO:TQBR;60;06/01/21;15:00:00;3332.5000000;3334.0000000;3312.0000000;3318.0000000;3859
MOEX.QGDO:TQBR;60;06/01/21;16:00:00;3318.5000000;3320.5000000;3289.5000000;3291.0000000;6276
MOEX.QGDO:TQBR;60;06/01/21;17:00:00;3290.0000000;3313.0000000;3285.5000000;3313.0000000;3730
MOEX.QGDO:TQBR;60;06/01/21;18:00:00;3311.5000000;3320.0000000;3262.5000000;3309.5000000;20899
MOEX.QGDO:TQBR;60;06/01/21;19:00:00;3309.5000000;3342.0000000;3293.0000000;3342.0000000;18259
MOEX.QGDO:TQBR;60;06/01/21;20:00:00;3324.0000000;3332.0000000;3300.0000000;3303.0000000;12903
MOEX.QGDO:TQBR;60;06/01/21;21:00:00;3304.5000000;3322.0000000;3300.5000000;3310.5000000;3405
MOEX.QGDO:TQBR;60;06/01/21;22:00:00;3311.0000000;3321.5000000;3300.5000000;3311.5000000;3487
MOEX.QGDO:TQBR;60;06/01/21;23:00:00;3311.5000000;3317.5000000;3220.0000000;3276.0000000;39376
MOEX.QGDO:TQBR;60;07/01/21;00:00:00;3275.0000000;3277.5000000;3240.0000000;3257.0000000;18600
MOEX.QGDO:TQBR;60;08/01/21;11:00:00;3321.5000000;3321.5000000;3270.0000000;3300.5000000;21352
MOEX.QGDO:TQBR;60;08/01/21;12:00:00;3301.0000000;3320.0000000;3295.0000000;3304.0000000;22053
MOEX.QGDO:TQBR;60;08/01/21;13:00:00;3304.5000000;3321.0000000;3304.5000000;3308.5000000;8880
MOEX.QGDO:TQBR;60;08/01/21;14:00:00;3308.5000000;3310.0000000;3303.0000000;3308.0000000;3186
MOEX.QGDO:TQBR;60;08/01/21;15:00:00;3306.0000000;3309.0000000;3296.0000000;3300.0000000;5853
MOEX.QGDO:TQBR;60;08/01/21;16:00:00;3300.0000000;3313.0000000;3296.5000000;3305.5000000;4329
MOEX.QGDO:TQBR;60;08/01/21;17:00:00;3306.0000000;3319.5000000;3305.0000000;3312.0000000;3699
MOEX.QGDO:TQBR;60;08/01/21;18:00:00;3316.5000000;3500.0000000;3313.0000000;3496.0000000;173445
MOEX.QGDO:TQBR;60;08/01/21;19:00:00;3496.0000000;3499.0000000;3350.0000000;3361.5000000;87446
MOEX.QGDO:TQBR;60;08/01/21;20:00:00;3361.5000000;3412.0000000;3361.5000000;3395.0000000;27063
MOEX.QGDO:TQBR;60;08/01/21;21:00:00;3392.0000000;3410.0000000;3371.0000000;3378.5000000;16668
MOEX.QGDO:TQBR;60;08/01/21;22:00:00;3381.0000000;3383.5000000;3301.5000000;3341.5000000;21047
MOEX.QGDO:TQBR;60;08/01/21;23:00:00;3342.0000000;3364.0000000;3335.0000000;3354.5000000;7234
MOEX.QGDO:TQBR;60;09/01/21;00:00:00;3357.5000000;3396.0000000;3352.5000000;3376.5000000;12485
MOEX.QGDO:TQBR;60;11/01/21;11:00:00;3370.0000000;3376.0000000;3333.0000000;3352.5000000;14460
MOEX.QGDO:TQBR;60;11/01/21;12:00:00;3352.5000000;3399.0000000;3352.5000000;3398.5000000;11543
MOEX.QGDO:TQBR;60;11/01/21;13:00:00;3397.0000000;3398.5000000;3385.0000000;3395.0000000;5711
MOEX.QGDO:TQBR;60;11/01/21;14:00:00;3394.0000000;3397.0000000;3383.5000000;3389.5000000;6376
MOEX.QGDO:TQBR;60;11/01/21;15:00:00;3389.5000000;3390.0000000;3375.5000000;3384.0000000;7890
MOEX.QGDO:TQBR;60;11/01/21;16:00:00;3384.0000000;3426.0000000;3383.0000000;3394.5000000;11595
MOEX.QGDO:TQBR;60;11/01/21;17:00:00;3394.5000000;3398.5000000;3359.0000000;3360.0000000;13923
MOEX.QGDO:TQBR;60;11/01/21;18:00:00;3360.5000000;3397.0000000;3330.0000000;3374.5000000;28801
MOEX.QGDO:TQBR;60;11/01/21;19:00:00;3376.0000000;3384.0000000;3352.5000000;3361.0000000;5117
MOEX.QGDO:TQBR;60;11/01/21;20:00:00;3352.0000000;3359.5000000;3336.0000000;3352.0000000;7073
MOEX.QGDO:TQBR;60;11/01/21;21:00:00;3352.0000000;3361.5000000;3348.0000000;3355.0000000;3177
MOEX.QGDO:TQBR;60;11/01/21;22:00:00;3354.5000000;3356.0000000;3334.5000000;3345.5000000;4956
MOEX.QGDO:TQBR;60;11/01/21;23:00:00;3343.0000000;3370.0000000;3333.0000000;3367.0000000;6275
MOEX.QGDO:TQBR;60;12/01/21;00:00:00;3366.5000000;3413.0000000;3366.0000000;3382.0000000;16997
MOEX.QGDO:TQBR;60;12/01/21;11:00:00;3375.0000000;3397.0000000;3370.0000000;3389.0000000;7491
MOEX.QGDO:TQBR;60;12/01/21;12:00:00;3389.5000000;3390.0000000;3381.0000000;3388.5000000;3055
MOEX.QGDO:TQBR;60;12/01/21;13:00:00;3388.5000000;3390.0000000;3370.0000000;3375.0000000;4515
MOEX.QGDO:TQBR;60;12/01/21;14:00:00;3377.0000000;3379.5000000;3371.0000000;3372.5000000;1836
MOEX.QGDO:TQBR;60;12/01/21;15:00:00;3375.0000000;3375.5000000;3370.5000000;3373.5000000;1836
MOEX.QGDO:TQBR;60;12/01/21;16:00:00;3374.0000000;3376.5000000;3367.0000000;3367.5000000;1482
MOEX.QGDO:TQBR;60;12/01/21;17:00:00;3367.5000000;3372.5000000;3360.0000000;3360.0000000;5462
MOEX.QGDO:TQBR;60;12/01/21;18:00:00;3361.5000000;3385.0000000;3345.0000000;3362.0000000;20733
MOEX.QGDO:TQBR;60;12/01/21;19:00:00;3364.5000000;3406.5000000;3345.5000000;3406.5000000;20890
MOEX.QGDO:TQBR;60;12/01/21;20:00:00;3500.5000000;3546.0000000;3454.0000000;3532.0000000;129228
MOEX.QGDO:TQBR;60;12/01/21;21:00:00;3530.0000000;3572.0000000;3511.5000000;3536.0000000;64071
MOEX.QGDO:TQBR;60;12/01/21;22:00:00;3536.0000000;3542.0000000;3508.0000000;3518.0000000;17415
MOEX.QGDO:TQBR;60;12/01/21;23:00:00;3516.5000000;3540.0000000;3450.0000000;3453.0000000;24687
MOEX.QGDO:TQBR;60;13/01/21;00:00:00;3456.5000000;3533.0000000;3454.0000000;3530.5000000;13585
MOEX.QGDO:TQBR;60;13/01/21;11:00:00;3502.5000000;3544.5000000;3476.0000000;3499.0000000;29185
MOEX.QGDO:TQBR;60;13/01/21;12:00:00;3499.0000000;3509.5000000;3495.0000000;3500.0000000;9758
MOEX.QGDO:TQBR;60;13/01/21;13:00:00;3499.0000000;3519.0000000;3494.0000000;3505.0000000;6020
MOEX.QGDO:TQBR;60;13/01/21;14:00:00;3505.0000000;3529.5000000;3505.0000000;3511.5000000;5680
MOEX.QGDO:TQBR;60;13/01/21;15:00:00;3512.0000000;3524.0000000;3508.5000000;3520.0000000;3629
MOEX.QGDO:TQBR;60;13/01/21;16:00:00;3520.5000000;3529.5000000;3503.5000000;3510.5000000;6806
