<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
TNXS-RM;60;16/10/20;22:00:00;20857.0000000;20906.0000000;20857.0000000;20906.0000000;13
TNXS-RM;60;16/10/20;23:00:00;20730.0000000;20730.0000000;20729.0000000;20729.0000000;7
TNXS-RM;60;17/10/20;00:00:00;20701.0000000;20701.0000000;20680.0000000;20680.0000000;12
TNXS-RM;60;19/10/20;11:00:00;20780.0000000;20878.0000000;20730.0000000;20846.0000000;18
TNXS-RM;60;19/10/20;12:00:00;20846.0000000;20846.0000000;20846.0000000;20846.0000000;8
TNXS-RM;60;19/10/20;13:00:00;20846.0000000;20873.0000000;20840.0000000;20873.0000000;10
TNXS-RM;60;19/10/20;14:00:00;20838.0000000;20838.0000000;20831.0000000;20831.0000000;6
TNXS-RM;60;19/10/20;15:00:00;20831.0000000;20831.0000000;20750.0000000;20750.0000000;19
TNXS-RM;60;19/10/20;17:00:00;20790.0000000;20841.0000000;20637.0000000;20637.0000000;46
TNXS-RM;60;19/10/20;18:00:00;20624.0000000;20637.0000000;20336.0000000;20360.0000000;53
TNXS-RM;60;19/10/20;19:00:00;20520.0000000;20546.0000000;20483.0000000;20520.0000000;13
TNXS-RM;60;19/10/20;20:00:00;20430.0000000;20430.0000000;20420.0000000;20420.0000000;252
TNXS-RM;60;19/10/20;21:00:00;20445.0000000;20464.0000000;20420.0000000;20420.0000000;19
TNXS-RM;60;19/10/20;22:00:00;20420.0000000;20420.0000000;20360.0000000;20360.0000000;24
TNXS-RM;60;19/10/20;23:00:00;20320.0000000;20330.0000000;20239.0000000;20330.0000000;15
TNXS-RM;60;20/10/20;00:00:00;20330.0000000;20330.0000000;20330.0000000;20330.0000000;1
TNXS-RM;60;20/10/20;11:00:00;19199.0000000;20497.0000000;19199.0000000;20417.0000000;52
TNXS-RM;60;20/10/20;13:00:00;20499.0000000;20501.0000000;20499.0000000;20501.0000000;13
TNXS-RM;60;20/10/20;14:00:00;20501.0000000;20578.0000000;20501.0000000;20578.0000000;13
TNXS-RM;60;20/10/20;15:00:00;20578.0000000;20596.0000000;20578.0000000;20581.0000000;20
TNXS-RM;60;20/10/20;16:00:00;20563.0000000;20563.0000000;20447.0000000;20499.0000000;20
TNXS-RM;60;20/10/20;17:00:00;20499.0000000;20624.0000000;20458.0000000;20611.0000000;38
TNXS-RM;60;20/10/20;18:00:00;20676.0000000;20676.0000000;20543.0000000;20543.0000000;13
TNXS-RM;60;20/10/20;19:00:00;20499.0000000;20504.0000000;20423.0000000;20465.0000000;7
TNXS-RM;60;20/10/20;20:00:00;20511.0000000;20603.0000000;20511.0000000;20603.0000000;2
TNXS-RM;60;20/10/20;21:00:00;20675.0000000;20830.0000000;20675.0000000;20830.0000000;10
TNXS-RM;60;20/10/20;22:00:00;20830.0000000;20830.0000000;20803.0000000;20820.0000000;5
TNXS-RM;60;20/10/20;23:00:00;20760.0000000;20760.0000000;20661.0000000;20661.0000000;7
TNXS-RM;60;21/10/20;00:00:00;20669.0000000;21352.0000000;20669.0000000;21297.0000000;163
TNXS-RM;60;21/10/20;11:00:00;21113.0000000;21113.0000000;21033.0000000;21035.0000000;36
TNXS-RM;60;21/10/20;12:00:00;21034.0000000;21111.0000000;21001.0000000;21045.0000000;22
TNXS-RM;60;21/10/20;13:00:00;20983.0000000;21150.0000000;20983.0000000;21150.0000000;45
TNXS-RM;60;21/10/20;14:00:00;21262.0000000;21266.0000000;21121.0000000;21121.0000000;17
TNXS-RM;60;21/10/20;15:00:00;21121.0000000;21121.0000000;21082.0000000;21082.0000000;11
TNXS-RM;60;21/10/20;16:00:00;21183.0000000;21650.0000000;21183.0000000;21581.0000000;179
TNXS-RM;60;21/10/20;17:00:00;21529.0000000;21728.0000000;21370.0000000;21578.0000000;93
TNXS-RM;60;21/10/20;18:00:00;21640.0000000;21652.0000000;21492.0000000;21513.0000000;47
TNXS-RM;60;21/10/20;19:00:00;21422.0000000;21601.0000000;21370.0000000;21601.0000000;31
TNXS-RM;60;21/10/20;20:00:00;21523.0000000;21555.0000000;21455.0000000;21555.0000000;13
TNXS-RM;60;21/10/20;21:00:00;21494.0000000;21622.0000000;21494.0000000;21622.0000000;83
TNXS-RM;60;21/10/20;22:00:00;21551.0000000;21622.0000000;21521.0000000;21622.0000000;25
TNXS-RM;60;21/10/20;23:00:00;21650.0000000;21650.0000000;21440.0000000;21440.0000000;7
TNXS-RM;60;22/10/20;11:00:00;21327.0000000;21327.0000000;21212.0000000;21305.0000000;26
TNXS-RM;60;22/10/20;12:00:00;21337.0000000;21413.0000000;21337.0000000;21413.0000000;3
TNXS-RM;60;22/10/20;13:00:00;21459.0000000;21459.0000000;21352.0000000;21352.0000000;4
TNXS-RM;60;22/10/20;14:00:00;21341.0000000;21363.0000000;21341.0000000;21363.0000000;2
TNXS-RM;60;22/10/20;15:00:00;21341.0000000;21355.0000000;21320.0000000;21355.0000000;13
TNXS-RM;60;22/10/20;16:00:00;21370.0000000;21370.0000000;21370.0000000;21370.0000000;2
TNXS-RM;60;22/10/20;17:00:00;21404.0000000;21600.0000000;21350.0000000;21350.0000000;86
TNXS-RM;60;22/10/20;18:00:00;21305.0000000;21307.0000000;21100.0000000;21100.0000000;97
TNXS-RM;60;22/10/20;19:00:00;21212.0000000;21256.0000000;21206.0000000;21256.0000000;9
TNXS-RM;60;22/10/20;20:00:00;21143.0000000;21143.0000000;21088.0000000;21088.0000000;5
TNXS-RM;60;22/10/20;21:00:00;21177.0000000;21210.0000000;21177.0000000;21210.0000000;3
TNXS-RM;60;22/10/20;23:00:00;21276.0000000;21276.0000000;21276.0000000;21276.0000000;1
TNXS-RM;60;23/10/20;11:00:00;21362.0000000;21362.0000000;21210.0000000;21287.0000000;19
TNXS-RM;60;23/10/20;12:00:00;21268.0000000;21268.0000000;21237.0000000;21237.0000000;2
TNXS-RM;60;23/10/20;13:00:00;21158.0000000;21160.0000000;21158.0000000;21160.0000000;2
TNXS-RM;60;23/10/20;14:00:00;21166.0000000;21168.0000000;21166.0000000;21168.0000000;2
TNXS-RM;60;23/10/20;15:00:00;21236.0000000;21300.0000000;21235.0000000;21300.0000000;18
TNXS-RM;60;23/10/20;16:00:00;21307.0000000;21333.0000000;21307.0000000;21333.0000000;7
TNXS-RM;60;23/10/20;17:00:00;21370.0000000;21370.0000000;21160.0000000;21305.0000000;191
TNXS-RM;60;23/10/20;18:00:00;21248.0000000;21414.0000000;21248.0000000;21373.0000000;22
TNXS-RM;60;23/10/20;19:00:00;21373.0000000;21373.0000000;21229.0000000;21229.0000000;9
TNXS-RM;60;23/10/20;20:00:00;21239.0000000;21336.0000000;21231.0000000;21336.0000000;6
TNXS-RM;60;23/10/20;21:00:00;21399.0000000;21400.0000000;21351.0000000;21351.0000000;12
TNXS-RM;60;23/10/20;22:00:00;21400.0000000;21493.0000000;21400.0000000;21493.0000000;15
TNXS-RM;60;23/10/20;23:00:00;21500.0000000;21700.0000000;21500.0000000;21699.0000000;98
TNXS-RM;60;24/10/20;00:00:00;21700.0000000;21720.0000000;21700.0000000;21720.0000000;2
TNXS-RM;60;26/10/20;11:00:00;21631.0000000;21647.0000000;21448.0000000;21493.0000000;27
TNXS-RM;60;26/10/20;12:00:00;21520.0000000;21689.0000000;21520.0000000;21689.0000000;56
TNXS-RM;60;26/10/20;13:00:00;21645.0000000;21672.0000000;21645.0000000;21672.0000000;28
TNXS-RM;60;26/10/20;14:00:00;21655.0000000;21720.0000000;21655.0000000;21720.0000000;20
TNXS-RM;60;26/10/20;15:00:00;21752.0000000;21799.0000000;21720.0000000;21735.0000000;57
TNXS-RM;60;26/10/20;17:00:00;21702.0000000;21733.0000000;21556.0000000;21647.0000000;125
TNXS-RM;60;26/10/20;18:00:00;21647.0000000;21647.0000000;21440.0000000;21440.0000000;23
TNXS-RM;60;26/10/20;19:00:00;21300.0000000;21377.0000000;21260.0000000;21260.0000000;45
TNXS-RM;60;26/10/20;20:00:00;21275.0000000;21323.0000000;21212.0000000;21212.0000000;9
TNXS-RM;60;26/10/20;21:00:00;21170.0000000;21170.0000000;21027.0000000;21065.0000000;6
TNXS-RM;60;26/10/20;22:00:00;21104.0000000;21108.0000000;21092.0000000;21103.0000000;9
TNXS-RM;60;26/10/20;23:00:00;21052.0000000;21135.0000000;21052.0000000;21128.0000000;12
TNXS-RM;60;27/10/20;11:00:00;21305.0000000;21326.0000000;21300.0000000;21326.0000000;5
TNXS-RM;60;27/10/20;12:00:00;21326.0000000;21332.0000000;21319.0000000;21319.0000000;5
TNXS-RM;60;27/10/20;14:00:00;21282.0000000;21336.0000000;21256.0000000;21336.0000000;42
TNXS-RM;60;27/10/20;15:00:00;21337.0000000;21337.0000000;21336.0000000;21336.0000000;11
TNXS-RM;60;27/10/20;16:00:00;21358.0000000;21390.0000000;21343.0000000;21343.0000000;99
TNXS-RM;60;27/10/20;17:00:00;21315.0000000;21399.0000000;21254.0000000;21372.0000000;42
TNXS-RM;60;27/10/20;18:00:00;21459.0000000;21810.0000000;21426.0000000;21810.0000000;20
TNXS-RM;60;27/10/20;19:00:00;21805.0000000;21840.0000000;21675.0000000;21788.0000000;44
TNXS-RM;60;27/10/20;20:00:00;21742.0000000;21750.0000000;21696.0000000;21737.0000000;13
TNXS-RM;60;27/10/20;21:00:00;21727.0000000;21901.0000000;21727.0000000;21873.0000000;63
TNXS-RM;60;27/10/20;22:00:00;21876.0000000;21876.0000000;21726.0000000;21726.0000000;10
TNXS-RM;60;27/10/20;23:00:00;21855.0000000;21933.0000000;21855.0000000;21933.0000000;4
TNXS-RM;60;28/10/20;00:00:00;21869.0000000;21870.0000000;21853.0000000;21853.0000000;7
TNXS-RM;60;28/10/20;11:00:00;21786.0000000;21800.0000000;21742.0000000;21761.0000000;140
TNXS-RM;60;28/10/20;12:00:00;21776.0000000;21838.0000000;21677.0000000;21838.0000000;48
TNXS-RM;60;28/10/20;13:00:00;21772.0000000;21838.0000000;21764.0000000;21838.0000000;12
TNXS-RM;60;28/10/20;14:00:00;21845.0000000;21900.0000000;21845.0000000;21900.0000000;34
TNXS-RM;60;28/10/20;15:00:00;21933.0000000;21995.0000000;21933.0000000;21933.0000000;26
TNXS-RM;60;28/10/20;16:00:00;21923.0000000;22000.0000000;21923.0000000;22000.0000000;16
TNXS-RM;60;28/10/20;17:00:00;21890.0000000;21917.0000000;21391.0000000;21449.0000000;47
TNXS-RM;60;28/10/20;18:00:00;21475.0000000;21475.0000000;21365.0000000;21429.0000000;12
TNXS-RM;60;28/10/20;19:00:00;21437.0000000;21437.0000000;21320.0000000;21320.0000000;18
TNXS-RM;60;28/10/20;20:00:00;21370.0000000;21370.0000000;21266.0000000;21300.0000000;34
TNXS-RM;60;28/10/20;21:00:00;21272.0000000;21314.0000000;21200.0000000;21303.0000000;10
TNXS-RM;60;28/10/20;22:00:00;21303.0000000;21303.0000000;21300.0000000;21300.0000000;7
TNXS-RM;60;28/10/20;23:00:00;21461.0000000;21461.0000000;21203.0000000;21203.0000000;2
TNXS-RM;60;29/10/20;00:00:00;21320.0000000;21629.0000000;21320.0000000;21629.0000000;134
TNXS-RM;60;29/10/20;11:00:00;21753.0000000;21799.0000000;21658.0000000;21799.0000000;39
TNXS-RM;60;29/10/20;12:00:00;21800.0000000;21949.0000000;21769.0000000;21865.0000000;26
TNXS-RM;60;29/10/20;13:00:00;21866.0000000;21946.0000000;21866.0000000;21930.0000000;16
TNXS-RM;60;29/10/20;14:00:00;21944.0000000;21946.0000000;21944.0000000;21946.0000000;12
TNXS-RM;60;29/10/20;15:00:00;21944.0000000;21944.0000000;21859.0000000;21859.0000000;20
TNXS-RM;60;29/10/20;16:00:00;21948.0000000;22030.0000000;21948.0000000;22030.0000000;23
TNXS-RM;60;29/10/20;17:00:00;21965.0000000;22045.0000000;21801.0000000;22030.0000000;49
TNXS-RM;60;29/10/20;18:00:00;22094.0000000;22145.0000000;21962.0000000;22077.0000000;26
TNXS-RM;60;29/10/20;19:00:00;22144.0000000;22350.0000000;22144.0000000;22247.0000000;79
TNXS-RM;60;29/10/20;20:00:00;22273.0000000;22288.0000000;22225.0000000;22277.0000000;33
TNXS-RM;60;29/10/20;21:00:00;22309.0000000;22309.0000000;22243.0000000;22243.0000000;12
TNXS-RM;60;29/10/20;22:00:00;22259.0000000;22309.0000000;22208.0000000;22281.0000000;48
TNXS-RM;60;29/10/20;23:00:00;22308.0000000;22308.0000000;22050.0000000;22167.0000000;26
TNXS-RM;60;30/10/20;00:00:00;22079.0000000;23162.0000000;21425.0000000;22247.0000000;1144
TNXS-RM;60;30/10/20;11:00:00;22248.0000000;22248.0000000;21471.0000000;21553.0000000;113
TNXS-RM;60;30/10/20;12:00:00;21542.0000000;21699.0000000;21540.0000000;21699.0000000;93
TNXS-RM;60;30/10/20;13:00:00;21699.0000000;21802.0000000;21635.0000000;21802.0000000;18
TNXS-RM;60;30/10/20;14:00:00;21787.0000000;21849.0000000;21769.0000000;21777.0000000;17
TNXS-RM;60;30/10/20;15:00:00;21850.0000000;22123.0000000;21850.0000000;22014.0000000;443
TNXS-RM;60;30/10/20;16:00:00;22014.0000000;22200.0000000;21900.0000000;22173.0000000;11
TNXS-RM;60;30/10/20;17:00:00;22068.0000000;22100.0000000;21242.0000000;21242.0000000;380
TNXS-RM;60;30/10/20;18:00:00;21192.0000000;21192.0000000;20855.0000000;20887.0000000;514
TNXS-RM;60;30/10/20;19:00:00;20882.0000000;20950.0000000;20750.0000000;20868.0000000;316
TNXS-RM;60;30/10/20;20:00:00;20878.0000000;21072.0000000;20878.0000000;21010.0000000;70
TNXS-RM;60;30/10/20;21:00:00;21081.0000000;21081.0000000;20823.0000000;20863.0000000;49
TNXS-RM;60;30/10/20;22:00:00;20793.0000000;20925.0000000;20694.0000000;20740.0000000;621
TNXS-RM;60;30/10/20;23:00:00;20700.0000000;20937.0000000;20645.0000000;20937.0000000;209
TNXS-RM;60;31/10/20;00:00:00;20963.0000000;20963.0000000;20937.0000000;20937.0000000;19
TNXS-RM;60;02/11/20;11:00:00;21050.0000000;21265.0000000;21029.0000000;21260.0000000;244
TNXS-RM;60;02/11/20;12:00:00;21260.0000000;21362.0000000;21247.0000000;21282.0000000;272
TNXS-RM;60;02/11/20;13:00:00;21251.0000000;21413.0000000;21247.0000000;21399.0000000;16
TNXS-RM;60;02/11/20;14:00:00;21380.0000000;21422.0000000;21380.0000000;21422.0000000;27
TNXS-RM;60;02/11/20;15:00:00;21422.0000000;21423.0000000;21360.0000000;21360.0000000;36
TNXS-RM;60;02/11/20;16:00:00;21360.0000000;21360.0000000;21200.0000000;21220.0000000;50
TNXS-RM;60;02/11/20;17:00:00;21139.0000000;21180.0000000;21121.0000000;21180.0000000;120
TNXS-RM;60;02/11/20;18:00:00;21128.0000000;21576.0000000;21128.0000000;21576.0000000;248
TNXS-RM;60;02/11/20;19:00:00;21629.0000000;21723.0000000;21522.0000000;21599.0000000;49
TNXS-RM;60;02/11/20;20:00:00;21562.0000000;21562.0000000;21220.0000000;21220.0000000;19
TNXS-RM;60;02/11/20;21:00:00;21180.0000000;21180.0000000;21040.0000000;21041.0000000;47
TNXS-RM;60;02/11/20;22:00:00;21040.0000000;21040.0000000;20848.0000000;20848.0000000;57
TNXS-RM;60;02/11/20;23:00:00;20848.0000000;20923.0000000;20827.0000000;20923.0000000;28
TNXS-RM;60;03/11/20;00:00:00;20920.0000000;20995.0000000;20893.0000000;20951.0000000;25
TNXS-RM;60;03/11/20;11:00:00;21198.0000000;21201.0000000;20930.0000000;20930.0000000;90
TNXS-RM;60;03/11/20;12:00:00;20884.0000000;21001.0000000;20884.0000000;21001.0000000;20
TNXS-RM;60;03/11/20;13:00:00;21001.0000000;21022.0000000;20931.0000000;21009.0000000;60
TNXS-RM;60;03/11/20;14:00:00;21009.0000000;21009.0000000;20943.0000000;20943.0000000;6
TNXS-RM;60;03/11/20;15:00:00;20892.0000000;20892.0000000;20800.0000000;20800.0000000;26
TNXS-RM;60;03/11/20;16:00:00;20853.0000000;20892.0000000;20839.0000000;20892.0000000;80
TNXS-RM;60;03/11/20;17:00:00;20865.0000000;20865.0000000;20865.0000000;20865.0000000;1
TNXS-RM;60;03/11/20;18:00:00;20880.0000000;20945.0000000;20775.0000000;20871.0000000;66
TNXS-RM;60;03/11/20;19:00:00;21026.0000000;21394.0000000;21022.0000000;21394.0000000;167
TNXS-RM;60;03/11/20;20:00:00;21394.0000000;21394.0000000;21140.0000000;21157.0000000;15
TNXS-RM;60;03/11/20;21:00:00;21157.0000000;21213.0000000;21157.0000000;21213.0000000;4
TNXS-RM;60;03/11/20;22:00:00;21209.0000000;21209.0000000;21209.0000000;21209.0000000;1
TNXS-RM;60;03/11/20;23:00:00;21118.0000000;21240.0000000;21118.0000000;21240.0000000;29
TNXS-RM;60;04/11/20;00:00:00;21186.0000000;21191.0000000;21180.0000000;21180.0000000;8
TNXS-RM;60;05/11/20;11:00:00;22752.0000000;22959.0000000;22692.0000000;22886.0000000;305
TNXS-RM;60;05/11/20;12:00:00;22886.0000000;23000.0000000;22871.0000000;22871.0000000;95
TNXS-RM;60;05/11/20;13:00:00;22920.0000000;22920.0000000;22769.0000000;22898.0000000;90
TNXS-RM;60;05/11/20;14:00:00;22890.0000000;22932.0000000;22843.0000000;22843.0000000;63
TNXS-RM;60;05/11/20;15:00:00;22861.0000000;22958.0000000;22855.0000000;22912.0000000;99
TNXS-RM;60;05/11/20;16:00:00;22871.0000000;22946.0000000;22804.0000000;22915.0000000;258
TNXS-RM;60;05/11/20;17:00:00;22801.0000000;22801.0000000;22772.0000000;22772.0000000;16
TNXS-RM;60;05/11/20;18:00:00;22772.0000000;22772.0000000;22403.0000000;22610.0000000;286
TNXS-RM;60;05/11/20;19:00:00;22682.0000000;22700.0000000;22551.0000000;22600.0000000;61
TNXS-RM;60;05/11/20;20:00:00;22579.0000000;22785.0000000;22579.0000000;22758.0000000;42
TNXS-RM;60;05/11/20;21:00:00;22758.0000000;22775.0000000;22700.0000000;22757.0000000;19
TNXS-RM;60;05/11/20;22:00:00;22756.0000000;22813.0000000;22734.0000000;22809.0000000;39
TNXS-RM;60;05/11/20;23:00:00;22809.0000000;22813.0000000;22719.0000000;22719.0000000;19
TNXS-RM;60;06/11/20;00:00:00;22729.0000000;22729.0000000;22689.0000000;22714.0000000;9
TNXS-RM;60;06/11/20;11:00:00;22714.0000000;22714.0000000;22435.0000000;22496.0000000;144
TNXS-RM;60;06/11/20;12:00:00;22510.0000000;22605.0000000;22510.0000000;22550.0000000;43
TNXS-RM;60;06/11/20;13:00:00;22550.0000000;22550.0000000;22409.0000000;22409.0000000;47
TNXS-RM;60;06/11/20;14:00:00;22409.0000000;22464.0000000;22400.0000000;22453.0000000;69
TNXS-RM;60;06/11/20;15:00:00;22549.0000000;22550.0000000;22549.0000000;22550.0000000;2
TNXS-RM;60;06/11/20;16:00:00;22531.0000000;22600.0000000;22531.0000000;22600.0000000;4
TNXS-RM;60;06/11/20;17:00:00;22606.0000000;22749.0000000;22606.0000000;22749.0000000;110
TNXS-RM;60;06/11/20;18:00:00;22820.0000000;22820.0000000;22600.0000000;22613.0000000;72
TNXS-RM;60;06/11/20;19:00:00;22453.0000000;22690.0000000;22453.0000000;22580.0000000;27
TNXS-RM;60;06/11/20;20:00:00;22618.0000000;22726.0000000;22533.0000000;22726.0000000;90
TNXS-RM;60;06/11/20;21:00:00;22726.0000000;22811.0000000;22700.0000000;22700.0000000;68
TNXS-RM;60;06/11/20;22:00:00;22720.0000000;22720.0000000;22720.0000000;22720.0000000;1
TNXS-RM;60;06/11/20;23:00:00;22703.0000000;22720.0000000;22675.0000000;22683.0000000;14
TNXS-RM;60;07/11/20;00:00:00;22648.0000000;22720.0000000;22648.0000000;22720.0000000;28
TNXS-RM;60;09/11/20;11:00:00;23174.0000000;23269.0000000;22945.0000000;23050.0000000;122
TNXS-RM;60;09/11/20;12:00:00;23081.0000000;23300.0000000;23018.0000000;23300.0000000;102
TNXS-RM;60;09/11/20;13:00:00;23204.0000000;23204.0000000;23017.0000000;23018.0000000;36
TNXS-RM;60;09/11/20;14:00:00;23073.0000000;23073.0000000;23017.0000000;23073.0000000;8
TNXS-RM;60;09/11/20;15:00:00;23074.0000000;23119.0000000;22721.0000000;22721.0000000;93
TNXS-RM;60;09/11/20;16:00:00;22687.0000000;22726.0000000;21636.0000000;21984.0000000;1073
TNXS-RM;60;09/11/20;17:00:00;21907.0000000;22520.0000000;21887.0000000;22267.0000000;262
TNXS-RM;60;09/11/20;18:00:00;22157.0000000;22157.0000000;21788.0000000;21903.0000000;376
TNXS-RM;60;09/11/20;19:00:00;21941.0000000;22147.0000000;21941.0000000;22066.0000000;108
TNXS-RM;60;09/11/20;20:00:00;22066.0000000;22222.0000000;21966.0000000;22023.0000000;73
TNXS-RM;60;09/11/20;21:00:00;22041.0000000;22041.0000000;21881.0000000;21881.0000000;165
TNXS-RM;60;09/11/20;22:00:00;21926.0000000;21932.0000000;21780.0000000;21780.0000000;82
TNXS-RM;60;09/11/20;23:00:00;21780.0000000;21780.0000000;21639.0000000;21644.0000000;47
TNXS-RM;60;10/11/20;00:00:00;21644.0000000;21758.0000000;21458.0000000;21460.0000000;202
TNXS-RM;60;10/11/20;11:00:00;21438.0000000;21549.0000000;21378.0000000;21545.0000000;154
TNXS-RM;60;10/11/20;12:00:00;21545.0000000;21615.0000000;21339.0000000;21340.0000000;134
TNXS-RM;60;10/11/20;13:00:00;21267.0000000;21267.0000000;21173.0000000;21204.0000000;21
TNXS-RM;60;10/11/20;14:00:00;21180.0000000;21203.0000000;20934.0000000;20937.0000000;254
TNXS-RM;60;10/11/20;15:00:00;20865.0000000;20982.0000000;20850.0000000;20913.0000000;519
TNXS-RM;60;10/11/20;16:00:00;21031.0000000;21031.0000000;20820.0000000;20849.0000000;571
TNXS-RM;60;10/11/20;17:00:00;20849.0000000;21039.0000000;20800.0000000;21039.0000000;84
TNXS-RM;60;10/11/20;18:00:00;21050.0000000;21134.0000000;20545.0000000;20643.0000000;441
TNXS-RM;60;10/11/20;19:00:00;20601.0000000;20627.0000000;20257.0000000;20387.0000000;447
TNXS-RM;60;10/11/20;20:00:00;20477.0000000;20794.0000000;20368.0000000;20777.0000000;159
TNXS-RM;60;10/11/20;21:00:00;20740.0000000;20917.0000000;20723.0000000;20773.0000000;70
TNXS-RM;60;10/11/20;22:00:00;20773.0000000;20773.0000000;20600.0000000;20732.0000000;34
TNXS-RM;60;10/11/20;23:00:00;20732.0000000;20856.0000000;20666.0000000;20856.0000000;130
TNXS-RM;60;11/11/20;00:00:00;20856.0000000;20931.0000000;20851.0000000;20871.0000000;30
TNXS-RM;60;11/11/20;11:00:00;20871.0000000;20964.0000000;20565.0000000;20718.0000000;202
TNXS-RM;60;11/11/20;12:00:00;20838.0000000;20950.0000000;20771.0000000;20950.0000000;34
TNXS-RM;60;11/11/20;13:00:00;20935.0000000;20989.0000000;20900.0000000;20969.0000000;183
TNXS-RM;60;11/11/20;14:00:00;20950.0000000;20950.0000000;20897.0000000;20949.0000000;11
TNXS-RM;60;11/11/20;15:00:00;20979.0000000;20981.0000000;20979.0000000;20980.0000000;23
TNXS-RM;60;11/11/20;16:00:00;20960.0000000;21146.0000000;20899.0000000;21062.0000000;81
TNXS-RM;60;11/11/20;17:00:00;21062.0000000;21140.0000000;20993.0000000;20996.0000000;64
TNXS-RM;60;11/11/20;18:00:00;21001.0000000;21293.0000000;20990.0000000;21259.0000000;63
TNXS-RM;60;11/11/20;19:00:00;21309.0000000;21400.0000000;21230.0000000;21243.0000000;119
TNXS-RM;60;11/11/20;20:00:00;21179.0000000;21209.0000000;21131.0000000;21190.0000000;20
TNXS-RM;60;11/11/20;21:00:00;21243.0000000;21250.0000000;21180.0000000;21180.0000000;31
TNXS-RM;60;11/11/20;22:00:00;21149.0000000;21198.0000000;21064.0000000;21198.0000000;13
TNXS-RM;60;11/11/20;23:00:00;21252.0000000;21252.0000000;21201.0000000;21201.0000000;6
TNXS-RM;60;12/11/20;00:00:00;21252.0000000;21348.0000000;21252.0000000;21348.0000000;22
TNXS-RM;60;12/11/20;11:00:00;21278.0000000;21278.0000000;21233.0000000;21250.0000000;108
TNXS-RM;60;12/11/20;12:00:00;21262.0000000;21262.0000000;21150.0000000;21150.0000000;41
TNXS-RM;60;12/11/20;13:00:00;21150.0000000;21250.0000000;21150.0000000;21250.0000000;10
TNXS-RM;60;12/11/20;14:00:00;21370.0000000;21370.0000000;21342.0000000;21342.0000000;19
TNXS-RM;60;12/11/20;15:00:00;21328.0000000;21390.0000000;21328.0000000;21390.0000000;130
TNXS-RM;60;12/11/20;16:00:00;21390.0000000;21406.0000000;21328.0000000;21391.0000000;170
TNXS-RM;60;12/11/20;17:00:00;21390.0000000;21428.0000000;21382.0000000;21398.0000000;105
TNXS-RM;60;12/11/20;18:00:00;21428.0000000;21570.0000000;21389.0000000;21455.0000000;59
TNXS-RM;60;12/11/20;19:00:00;21478.0000000;21516.0000000;21367.0000000;21401.0000000;7
TNXS-RM;60;12/11/20;20:00:00;21516.0000000;21517.0000000;21371.0000000;21383.0000000;8
TNXS-RM;60;12/11/20;21:00:00;21485.0000000;21517.0000000;21383.0000000;21383.0000000;5
TNXS-RM;60;12/11/20;22:00:00;21376.0000000;21376.0000000;21376.0000000;21376.0000000;13
TNXS-RM;60;12/11/20;23:00:00;21420.0000000;21420.0000000;21357.0000000;21357.0000000;7
TNXS-RM;60;13/11/20;00:00:00;21301.0000000;21352.0000000;21250.0000000;21250.0000000;19
TNXS-RM;60;13/11/20;11:00:00;21286.0000000;21485.0000000;21286.0000000;21485.0000000;62
TNXS-RM;60;13/11/20;12:00:00;21449.0000000;21454.0000000;21375.0000000;21375.0000000;63
TNXS-RM;60;13/11/20;13:00:00;21461.0000000;21461.0000000;21397.0000000;21397.0000000;6
TNXS-RM;60;13/11/20;14:00:00;21489.0000000;21510.0000000;21489.0000000;21510.0000000;14
TNXS-RM;60;13/11/20;15:00:00;21510.0000000;21598.0000000;21500.0000000;21500.0000000;25
TNXS-RM;60;13/11/20;16:00:00;21463.0000000;21500.0000000;21458.0000000;21500.0000000;22
TNXS-RM;60;13/11/20;17:00:00;21500.0000000;21500.0000000;21456.0000000;21486.0000000;34
TNXS-RM;60;13/11/20;18:00:00;21457.0000000;21550.0000000;21300.0000000;21300.0000000;217
TNXS-RM;60;13/11/20;19:00:00;21285.0000000;21285.0000000;21220.0000000;21249.0000000;11
TNXS-RM;60;13/11/20;20:00:00;21344.0000000;21423.0000000;21344.0000000;21423.0000000;7
TNXS-RM;60;13/11/20;21:00:00;21365.0000000;21384.0000000;21365.0000000;21383.0000000;5
TNXS-RM;60;13/11/20;22:00:00;21405.0000000;21405.0000000;21300.0000000;21300.0000000;14
TNXS-RM;60;13/11/20;23:00:00;21286.0000000;21354.0000000;21249.0000000;21354.0000000;20
TNXS-RM;60;14/11/20;00:00:00;21450.0000000;21455.0000000;21450.0000000;21455.0000000;13
TNXS-RM;60;16/11/20;11:00:00;21540.0000000;21540.0000000;21417.0000000;21476.0000000;68
TNXS-RM;60;16/11/20;12:00:00;21450.0000000;21450.0000000;21443.0000000;21450.0000000;11
TNXS-RM;60;16/11/20;13:00:00;21450.0000000;21476.0000000;21415.0000000;21476.0000000;32
TNXS-RM;60;16/11/20;14:00:00;21476.0000000;21476.0000000;21412.0000000;21414.0000000;26
TNXS-RM;60;16/11/20;15:00:00;21370.0000000;21370.0000000;21165.0000000;21165.0000000;38
TNXS-RM;60;16/11/20;16:00:00;21179.0000000;21179.0000000;20902.0000000;21050.0000000;43
TNXS-RM;60;16/11/20;17:00:00;21102.0000000;21102.0000000;21004.0000000;21025.0000000;31
