<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
NDMS-RM;60;09/09/20;18:00:00;8823.0000000;8910.0000000;8782.0000000;8899.0000000;1196
NDMS-RM;60;09/09/20;19:00:00;8900.0000000;8933.0000000;8832.0000000;8902.0000000;625
NDMS-RM;60;09/09/20;20:00:00;8922.0000000;8962.0000000;8900.0000000;8939.0000000;496
NDMS-RM;60;09/09/20;21:00:00;8947.0000000;9000.0000000;8853.0000000;8853.0000000;1217
NDMS-RM;60;09/09/20;22:00:00;8860.0000000;8914.0000000;8850.0000000;8890.0000000;316
NDMS-RM;60;09/09/20;23:00:00;8913.0000000;8915.0000000;8837.0000000;8855.0000000;517
NDMS-RM;60;10/09/20;00:00:00;8855.0000000;8868.0000000;8855.0000000;8863.0000000;63
NDMS-RM;60;10/09/20;11:00:00;9040.0000000;9040.0000000;8831.0000000;8849.0000000;789
NDMS-RM;60;10/09/20;12:00:00;8849.0000000;8882.0000000;8794.0000000;8871.0000000;601
NDMS-RM;60;10/09/20;13:00:00;8860.0000000;8928.0000000;8856.0000000;8926.0000000;209
NDMS-RM;60;10/09/20;14:00:00;8926.0000000;8930.0000000;8824.0000000;8842.0000000;452
NDMS-RM;60;10/09/20;15:00:00;8875.0000000;8972.0000000;8840.0000000;8965.0000000;414
NDMS-RM;60;10/09/20;16:00:00;8957.0000000;9010.0000000;8923.0000000;9010.0000000;324
NDMS-RM;60;10/09/20;17:00:00;9005.0000000;9033.0000000;8850.0000000;8896.0000000;771
NDMS-RM;60;10/09/20;18:00:00;8940.0000000;8941.0000000;8730.0000000;8732.0000000;1957
NDMS-RM;60;10/09/20;19:00:00;8722.0000000;8837.0000000;8694.0000000;8788.0000000;509
NDMS-RM;60;10/09/20;20:00:00;8788.0000000;8826.0000000;8720.0000000;8763.0000000;514
NDMS-RM;60;10/09/20;21:00:00;8766.0000000;8773.0000000;8661.0000000;8666.0000000;588
NDMS-RM;60;10/09/20;22:00:00;8670.0000000;8699.0000000;8522.0000000;8600.0000000;911
NDMS-RM;60;10/09/20;23:00:00;8601.0000000;8606.0000000;8490.0000000;8580.0000000;1775
NDMS-RM;60;11/09/20;00:00:00;8578.0000000;8660.0000000;8578.0000000;8660.0000000;120
NDMS-RM;60;11/09/20;11:00:00;8660.0000000;8699.0000000;8650.0000000;8682.0000000;569
NDMS-RM;60;11/09/20;12:00:00;8682.0000000;8723.0000000;8669.0000000;8705.0000000;722
NDMS-RM;60;11/09/20;13:00:00;8700.0000000;8718.0000000;8698.0000000;8710.0000000;231
NDMS-RM;60;11/09/20;14:00:00;8710.0000000;8710.0000000;8618.0000000;8618.0000000;466
NDMS-RM;60;11/09/20;15:00:00;8618.0000000;8662.0000000;8603.0000000;8635.0000000;515
NDMS-RM;60;11/09/20;16:00:00;8635.0000000;8661.0000000;8580.0000000;8586.0000000;528
NDMS-RM;60;11/09/20;17:00:00;8563.0000000;8616.0000000;8428.0000000;8428.0000000;808
NDMS-RM;60;11/09/20;18:00:00;8447.0000000;8500.0000000;8316.0000000;8457.0000000;2034
NDMS-RM;60;11/09/20;19:00:00;8464.0000000;8530.0000000;8374.0000000;8380.0000000;1464
NDMS-RM;60;11/09/20;20:00:00;8374.0000000;8442.0000000;8200.0000000;8327.0000000;2588
NDMS-RM;60;11/09/20;21:00:00;8347.0000000;8363.0000000;8281.0000000;8292.0000000;3519
NDMS-RM;60;11/09/20;22:00:00;8312.0000000;8427.0000000;8312.0000000;8365.0000000;201
NDMS-RM;60;11/09/20;23:00:00;8360.0000000;8421.0000000;8325.0000000;8414.0000000;365
NDMS-RM;60;12/09/20;00:00:00;8414.0000000;8461.0000000;8353.0000000;8459.0000000;48
NDMS-RM;60;14/09/20;11:00:00;8538.0000000;8571.0000000;8463.0000000;8535.0000000;829
NDMS-RM;60;14/09/20;12:00:00;8530.0000000;8635.0000000;8530.0000000;8553.0000000;1783
NDMS-RM;60;14/09/20;13:00:00;8571.0000000;8600.0000000;8540.0000000;8590.0000000;176
NDMS-RM;60;14/09/20;14:00:00;8579.0000000;8630.0000000;8579.0000000;8630.0000000;309
NDMS-RM;60;14/09/20;15:00:00;8630.0000000;8630.0000000;8590.0000000;8600.0000000;228
NDMS-RM;60;14/09/20;16:00:00;8595.0000000;8629.0000000;8595.0000000;8601.0000000;327
NDMS-RM;60;14/09/20;17:00:00;8601.0000000;8662.0000000;8590.0000000;8625.0000000;1186
NDMS-RM;60;14/09/20;18:00:00;8610.0000000;8648.0000000;8583.0000000;8588.0000000;712
NDMS-RM;60;14/09/20;19:00:00;8599.0000000;8620.0000000;8565.0000000;8620.0000000;948
NDMS-RM;60;14/09/20;20:00:00;8615.0000000;8649.0000000;8587.0000000;8600.0000000;288
NDMS-RM;60;14/09/20;21:00:00;8600.0000000;8610.0000000;8510.0000000;8570.0000000;2847
NDMS-RM;60;14/09/20;22:00:00;8551.0000000;8617.0000000;8551.0000000;8594.0000000;132
NDMS-RM;60;14/09/20;23:00:00;8616.0000000;8700.0000000;8615.0000000;8697.0000000;359
